timeStamp,wattsupPower,currentCPUFrequency,userTime1Sec,percentCPU,interrupts,interruptsSoftware,numberOfProcesses,percentVirtualMemory,systemCalls,sharedMemoryUsedBytes,instructions,missRatio
Mon May 18 14:32:26 2020,99.0,1207.9431250000002,2.9252283105272014,12.8,9572.631278538813,9983.411815068494,384,2.2,9983.411815068494,295825408,4580987853,0.1542152910429247
Mon May 18 14:32:32 2020,98.9,1199.91509375,2.8779953382383847,12.7,9675.45236435859,9581.052365059471,384,2.2,9581.052365059471,295825408,4849635537,0.1567061491047009
Mon May 18 14:32:40 2020,98.8,1202.0500312499996,2.911475921453252,12.8,9855.175993977342,10036.270869976564,384,2.2,10036.270869976564,295825408,4515730643,0.1449254602465619
Mon May 18 14:32:46 2020,98.8,1202.72640625,2.8958884298681453,12.7,9925.756167508524,10147.219344709954,384,2.2,10147.219344709954,295825408,4530289723,0.14647826548842624
Mon May 18 14:32:54 2020,98.7,1199.97878125,2.843254759770928,12.9,9951.750882747083,9585.163203362046,384,2.2,9585.163203362046,295825408,4755023509,0.15423951881254924
Mon May 18 14:33:00 2020,99.0,1203.64490625,2.945722290894091,12.9,9885.695960093191,9903.113386794674,384,2.2,9903.113386794674,295825408,4559652326,0.1502056315269873
Mon May 18 14:33:08 2020,98.9,1200.4525625,2.951664427780362,12.7,10165.446004224726,9752.356792594162,384,2.2,9752.356792594162,295825408,4521358399,0.1455642421807966
Mon May 18 14:33:14 2020,98.9,1199.9234375,2.8426424398153407,12.5,9306.697467069804,10060.720419326992,384,2.2,10060.720419326992,295825408,4757206631,0.14925040896877478
Mon May 18 14:33:22 2020,98.8,1199.9234687499998,2.8182903279754234,12.4,9345.866394046796,9728.566212264384,384,2.2,9728.566212264384,295825408,4625798885,0.15576362107093888
Mon May 18 14:33:28 2020,98.8,1205.83975,2.8764977022807785,12.6,10121.293776972629,10037.796655218963,384,2.2,10037.796655218963,295825408,4501979946,0.15226502381967433
Mon May 18 14:33:36 2020,99.1,1199.91371875,2.8685036683679885,12.7,9633.331725776068,9838.9675825022,384,2.2,9838.9675825022,295825408,4578218949,0.15256200531955078
Mon May 18 14:33:42 2020,99.0,1201.2786875,2.8691222173917508,12.6,9621.970681472421,9860.443177461895,384,2.2,9860.443177461895,295825408,4466494334,0.14916800765188634
Mon May 18 14:33:50 2020,98.8,1200.1218125000005,2.976387327214224,12.9,9923.268159557369,10226.119164771075,384,2.2,10226.119164771075,295825408,4521119335,0.15520440047774606
Mon May 18 14:33:57 2020,98.8,1209.8074062499995,2.9585033064712403,12.7,9894.270353280524,10284.3038997603,384,2.2,10284.3038997603,295825408,4532626480,0.1476480639883763
Mon May 18 14:34:04 2020,98.9,1199.9124375000004,2.8168730696629862,12.7,9691.967931387271,9893.829254626517,384,2.2,9893.829254626517,295825408,4953670179,0.15291444982429486
Mon May 18 14:34:12 2020,99.0,1209.52453125,2.812580592098872,12.6,9737.459529840762,9895.790744003947,384,2.2,9895.790744003947,295825408,4478160173,0.14828976982201053
Mon May 18 14:34:18 2020,98.9,1200.152625,2.8848469971849804,12.7,10050.230405588522,10117.710929595538,384,2.2,10117.710929595538,295825408,4500209576,0.14403463519878712
Mon May 18 14:34:26 2020,98.9,1199.91971875,2.817727326138892,12.5,9758.836110764896,9679.196922713205,384,2.2,9679.196922713205,295825408,4814924924,0.14988429308480133
Mon May 18 14:34:32 2020,98.9,1206.340625,2.785481797539755,12.3,9965.810563168405,9293.181258718309,384,2.2,9293.181258718309,295825408,4539056661,0.15231252053086602
Mon May 18 14:34:40 2020,98.8,1203.67884375,2.847764719204644,12.7,9912.116157337481,10165.608333850269,384,2.2,10165.608333850269,295825408,4469233527,0.1474515258405261
Mon May 18 14:34:46 2020,98.8,1199.9234062500002,2.844528752797786,12.8,10153.521276768266,9670.959465246127,384,2.2,9670.959465246127,295825408,4938018022,0.15906632208124574
Mon May 18 14:34:54 2020,98.8,1199.93903125,2.7756332058979893,12.5,9199.779743547282,9481.8285735201,384,2.2,9481.8285735201,295825408,4566656471,0.1536887678310387
Mon May 18 14:35:00 2020,98.7,1206.0222500000002,2.9318482110513737,12.7,9523.29451131954,10461.48593885598,384,2.2,10461.48593885598,295825408,4456938082,0.13237763698367924
Mon May 18 14:35:08 2020,99.2,1199.9126875000004,2.8384669762895913,12.6,9173.278528165047,9407.541878616012,384,2.2,9407.541878616012,295825408,4442609253,0.14648907005010625
Mon May 18 14:35:14 2020,99.1,1204.6164062499995,2.8463213976005384,12.3,9672.898382169296,9754.940697626591,382,2.2,9754.940697626591,295825408,4511977611,0.1208329486848016
Mon May 18 14:35:22 2020,98.9,1200.0457500000002,2.93150557881563,12.7,9602.612940251569,9730.585470732216,382,2.2,9730.585470732216,295825408,4543198891,0.13944105154575034
Mon May 18 14:35:28 2020,98.8,1199.9209687499995,2.7214423425724155,12.5,9051.80139810002,9552.371917338101,382,2.2,9552.371917338101,295825408,4660960459,0.15409957330834995
Mon May 18 14:35:35 2020,98.8,1205.37696875,2.8569142790335698,12.5,9928.378230094608,9908.049765829206,382,2.2,9908.049765829206,295825408,4575305271,0.15214826453050426
Mon May 18 14:35:42 2020,99.0,1201.3817500000002,2.9716099722371454,12.9,9877.365325988492,9741.736154132299,383,2.2,9741.736154132299,295825408,4608925371,0.14269605840209892
Mon May 18 14:35:49 2020,98.9,1199.91596875,2.860966875275341,12.9,9692.429618570635,9685.852683225197,382,2.2,9685.852683225197,295825408,4962320971,0.1572187716925417
Mon May 18 14:35:57 2020,99.0,1200.032875,2.837457960483351,12.4,9722.14973132932,9544.225692338843,382,2.2,9544.225692338843,295825408,4494107885,0.14506875709689995
Mon May 18 14:36:03 2020,98.9,1206.70753125,2.9880491140772514,12.9,9724.265099367924,9974.361315423095,382,2.2,9974.361315423095,295825408,4463680962,0.14428332940889624
Mon May 18 14:36:11 2020,98.8,1199.91984375,2.7941402784220504,12.7,9328.585689153333,9884.5405928785,383,2.2,9884.5405928785,295825408,4533925776,0.15214155803449445
Mon May 18 14:36:17 2020,98.9,1201.09921875,2.9401298787901338,12.8,9708.56757354655,9946.672051423553,383,2.2,9946.672051423553,295825408,4493986873,0.15007958085643558
Mon May 18 14:36:25 2020,98.9,1206.7738750000005,2.9880699072290957,13.0,10215.441629575234,10317.071791689656,383,2.2,10317.071791689656,295825408,4456257112,0.15013917932932255
Mon May 18 14:36:31 2020,98.9,1199.9155625,2.945268981167291,13.0,9241.93021463046,9646.521770811247,383,2.2,9646.521770811247,295825408,4555860553,0.1542788370535701
Mon May 18 14:36:39 2020,98.9,1199.9199999999996,2.9526545689582155,13.1,9637.758167026424,10042.606680089992,383,2.2,10042.606680089992,295825408,4837012605,0.15755423353163597
Mon May 18 14:36:45 2020,98.9,1201.8531562500002,2.940393308747732,12.6,10049.149384659848,9982.689937383831,383,2.2,9982.689937383831,295825408,4476586846,0.1398217693015739
Mon May 18 14:36:53 2020,98.9,1199.9483125,2.8812082153270437,12.7,9540.239441303624,9716.552182837746,383,2.2,9716.552182837746,295825408,4568942167,0.1487155483085252
Mon May 18 14:36:59 2020,99.0,1205.8029062499995,2.796503283579701,12.4,9614.882790414471,9386.76988648719,383,2.2,9386.76988648719,295825408,4600529015,0.15385149589793676
Mon May 18 14:37:07 2020,98.9,1200.1080312499996,2.9950595915879066,12.9,9934.634264345686,10281.298012749165,383,2.2,10281.298012749165,295825408,4495741005,0.14922236011235546
Mon May 18 14:37:13 2020,98.8,1199.92334375,2.8176821807390517,12.6,9783.570068952271,9580.55694288484,383,2.2,9580.55694288484,295825408,4538411566,0.14920679434230388
Mon May 18 14:37:21 2020,98.8,1199.9206875,2.8441267794831515,12.7,9888.589183920438,9937.396911619257,383,2.2,9937.396911619257,295825408,5089661764,0.16118850335550985
Mon May 18 14:37:28 2020,98.9,1205.00415625,2.840944337098286,12.4,9605.448571625331,9793.166665797602,382,2.2,9793.166665797602,295825408,4399379430,0.1267939455340115
Mon May 18 14:37:35 2020,98.8,1205.7815937500004,2.9462407235996446,12.6,10326.486310690263,10211.958852294987,383,2.2,10211.958852294987,295825408,4535816490,0.15593952391432722
Mon May 18 14:37:43 2020,98.9,1199.9215000000004,2.8871290352757497,12.9,9821.43913878196,9800.996113314612,383,2.2,9800.996113314612,295825408,4611607185,0.15127986205333713
Mon May 18 14:37:49 2020,98.9,1205.93671875,2.89947107082828,12.8,9938.730346783306,9698.238368908567,383,2.2,9698.238368908567,295825408,4469328550,0.13759722613567946
Mon May 18 14:37:57 2020,99.0,1206.0083124999996,2.9454203380316195,12.9,9829.196133583875,9897.402089004825,383,2.2,9897.402089004825,295825408,4508538279,0.1512978024130411
Mon May 18 14:38:03 2020,98.9,1199.9107500000002,2.8237405383108767,12.6,9341.12647750745,9901.055167653298,383,2.2,9901.055167653298,295825408,4886824677,0.15586534602010732
Mon May 18 14:38:11 2020,98.9,1199.9672187499996,2.8849162271757347,12.8,9140.4688840538,9810.14956201808,383,2.2,9810.14956201808,295825408,4595884830,0.1565933225529065
Mon May 18 14:38:17 2020,98.9,1200.3444375,2.9983752225350706,12.9,9483.676718164344,10038.200790755709,383,2.2,10038.200790755709,295825408,4513378954,0.12382443411172647
Mon May 18 14:38:25 2020,98.8,1199.9260312500005,2.8253094008849247,12.6,9075.187427408975,9580.806803087216,383,2.2,9580.806803087216,295825408,4556712888,0.1498107235375122
Mon May 18 14:38:31 2020,99.0,1209.1294375,2.7947323661768757,12.5,9632.219770766444,9683.092633369322,383,2.2,9683.092633369322,295825408,4481746863,0.13469787215805246
Mon May 18 14:38:39 2020,98.9,1206.43065625,2.91404065733444,12.7,10101.10821685715,9868.344722375568,383,2.2,9868.344722375568,295825408,4523377517,0.14400040267135705
Mon May 18 14:38:45 2020,98.9,1199.91628125,2.818424581537757,12.6,9857.707822735307,9593.138874427488,383,2.2,9593.138874427488,295825408,4890842297,0.15866022452664313
Mon May 18 14:38:53 2020,98.8,1205.83253125,2.8241658221066017,12.3,9694.50953474244,9821.821136881848,383,2.2,9821.821136881848,295825408,4532971864,0.14483765096697376
Mon May 18 14:38:59 2020,98.9,1206.85365625,2.920143587964706,12.9,9734.686909204096,10313.684667802498,383,2.2,10313.684667802498,295825408,4556769815,0.1547820468120952
Mon May 18 14:39:07 2020,99.0,1199.9115312500005,2.888557718672024,12.8,9694.272751703314,9977.380150003808,383,2.2,9977.380150003808,295825408,4488262867,0.15417421786222044
Mon May 18 14:39:13 2020,98.9,1201.061,2.8281360765338337,12.6,9770.322928888698,9322.114841164344,383,2.2,9322.114841164344,295825408,4503471561,0.14500221665431332
Mon May 18 14:39:21 2020,98.8,1200.27134375,2.8343413685823746,12.5,9660.469972595978,9722.617128079359,383,2.2,9722.617128079359,295825408,4496608319,0.15376207986090598
Mon May 18 14:39:27 2020,98.9,1205.5025937500004,2.8650648774467515,12.7,9935.149936567112,10096.172725240498,383,2.2,10096.172725240498,295825408,4562164277,0.15372220611950882
Mon May 18 14:39:35 2020,98.9,1199.91371875,2.8609600313419867,12.8,9835.356769424008,9838.583416075906,383,2.2,9838.583416075906,295825408,5124359415,0.15107511096022694
Mon May 18 14:39:42 2020,98.9,1205.7885625,2.921705138781117,12.9,9908.250542692336,9839.525705068258,383,2.2,9839.525705068258,295825408,4547907397,0.14240302576356698
Mon May 18 14:39:49 2020,98.8,1209.0890937499996,2.8800646603875637,12.6,10006.748579758549,9997.345179576514,383,2.2,9997.345179576514,295825408,4550649528,0.15295307642515005
Mon May 18 14:39:56 2020,98.7,1199.9219375000002,2.962928869567372,13.1,10127.535389740213,10264.175313336918,383,2.2,10264.175313336918,295825408,4898502737,0.15629065161470732
Mon May 18 14:40:03 2020,98.7,1200.0664375,2.8309969385139,12.6,9879.104808506412,9505.65881421358,385,2.2,9505.65881421358,295825408,4604582475,0.12878400130082854
Mon May 18 14:40:11 2020,98.9,1200.079625,2.8170483593150903,12.4,9682.119657996658,9801.565386642586,385,2.2,9801.565386642586,295825408,4532809555,0.145876897678877
Mon May 18 14:40:17 2020,98.8,1199.921625,2.845581665348214,12.7,9763.409584707055,9699.712333582725,385,2.2,9699.712333582725,295825408,5138764356,0.1641267171107931
Mon May 18 14:40:25 2020,99.0,1206.04459375,2.8060231224190684,12.4,9224.689946884597,9366.501628435268,385,2.2,9366.501628435268,295825408,4565172374,0.15151729794908614
Mon May 18 14:40:31 2020,98.9,1200.1583124999995,2.8579131369592243,12.6,9718.655301538283,9811.876664198271,385,2.2,9811.876664198271,295825408,4792533924,0.1499830510993136
Mon May 18 14:40:39 2020,98.8,1199.9159687500005,2.8679847064710247,12.8,9798.558644630295,9844.712186869769,385,2.2,9844.712186869769,295825408,5060478206,0.16271453749799178
Mon May 18 14:40:45 2020,98.9,1204.5256875,2.9590645244020277,12.8,10013.141920715003,9838.397459884774,384,2.2,9838.397459884774,295825408,4572598673,0.15269493286356756
Mon May 18 14:40:53 2020,98.9,1205.62440625,2.93947012184838,12.8,9654.558292444895,10146.208956029377,384,2.2,10146.208956029377,295825408,4483551298,0.14693315396105755
Mon May 18 14:40:59 2020,98.9,1199.9793125,2.803160748428028,12.5,9487.93858600749,9919.494961698829,384,2.2,9919.494961698829,295825408,4749451124,0.14979528889188534
Mon May 18 14:41:07 2020,98.9,1200.13540625,2.855314737376028,12.5,9735.545777249894,9937.752342929405,384,2.2,9937.752342929405,295825408,4489311383,0.13696369574342349
Mon May 18 14:41:14 2020,98.7,1206.3664374999996,2.909098991275996,12.7,9582.102463019222,9891.29505451379,383,2.2,9891.29505451379,295825408,2050948559,0.2109972382520994
Mon May 18 14:41:22 2020,73.3,1201.0828125,0.0017941931314901754,1.1,397.77261688091727,394.18423062127886,383,1.9,394.18423062127886,295763968,10906073,0.02388454366233852
Mon May 18 14:41:29 2020,68.4,1200.9584687499996,0.0,0.1,212.3404254559203,251.09389250716896,384,1.9,251.09389250716896,295763968,5459311,0.016892271780813418
Mon May 18 14:41:36 2020,68.6,1203.17453125,0.00217739640640608,0.1,202.93334488805024,231.02175850452932,384,1.9,231.02175850452932,295763968,4751359,0.014482476182264947
Mon May 18 14:41:44 2020,67.8,1200.98084375,0.001795973142535114,0.1,217.85154198661925,263.4692597645263,385,1.9,263.4692597645263,295763968,4539724,0.014563745897136734
Mon May 18 14:41:50 2020,67.8,1201.0209999999995,0.026302730423263254,0.2,242.4234985086352,265.657577027546,385,1.9,265.657577027546,295763968,5204121,0.01876800389942987
Mon May 18 14:41:58 2020,68.4,1207.40978125,0.0017970659680117275,0.1,288.06967440399416,255.90219360654248,385,1.9,255.90219360654248,295763968,4956743,0.013583215986582915
Mon May 18 14:42:04 2020,67.7,1210.3643125,0.0021791073742765577,0.1,285.0272442899215,219.6540231225084,385,1.9,219.6540231225084,295763968,5069554,0.01566986315612678
Mon May 18 14:42:12 2020,67.7,1201.0449062500004,0.0017893261700606415,0.1,204.8778462811361,225.09723198399053,385,1.9,225.09723198399053,295763968,9240930,0.01806703547022453
Mon May 18 14:42:18 2020,67.6,1202.4037499999995,0.0021960463280816843,0.1,183.80907748925145,189.73840256954983,385,1.9,189.73840256954983,295763968,5340180,0.011452841189073864
Mon May 18 14:42:26 2020,67.7,1201.0920625,0.003572165971873203,0.1,202.36320211815155,223.08176473572047,385,1.9,223.08176473572047,295763968,4637584,0.012609988775372572
Mon May 18 14:42:32 2020,67.8,1202.8704374999998,0.0,0.1,218.90160526381592,255.31209271250674,385,1.9,255.31209271250674,295763968,10209640,0.013146847124844816
Mon May 18 14:42:40 2020,67.6,1205.578625,0.0017955158803168773,0.1,196.96809188732058,211.15266732861355,385,1.9,211.15266732861355,295763968,5310021,0.015981417957031962
Mon May 18 14:42:46 2020,68.2,1202.9511562499995,0.0021922896754146826,0.1,195.11378093019292,204.97908446037118,385,1.9,204.97908446037118,295763968,5721123,0.015502691414215834
Mon May 18 14:42:54 2020,68.3,1201.04440625,0.0017948819675412157,0.1,198.154969032004,218.25764704974358,385,1.9,218.25764704974358,295763968,5441170,0.01643589762334691
Mon May 18 14:43:00 2020,67.9,1201.102125,0.002177457567734875,0.1,238.64934920148272,265.21433150310764,384,1.9,265.21433150310764,295763968,5018655,0.012589219431069306
Mon May 18 14:43:08 2020,68.4,1201.03753125,0.0018005586069786098,0.1,248.83719925269614,281.2472541481269,383,1.9,281.2472541481269,295763968,5484393,0.010471855944079686
Mon May 18 14:43:14 2020,67.7,1205.1274374999996,0.002172621752487375,0.1,240.50922777636075,275.705700133877,383,1.9,275.705700133877,295763968,5392496,0.012055778545722524
Mon May 18 14:43:21 2020,68.5,1204.81059375,0.0,0.1,240.0758060205044,259.3872054078941,383,1.9,259.3872054078941,295763968,6015625,0.00964665553309308
Mon May 18 14:43:28 2020,67.9,1210.0941875,0.001800033230289812,0.1,291.4253797125095,238.6844061141369,383,1.9,238.6844061141369,295763968,4463029,0.012947006988902223
Mon May 18 14:43:35 2020,70.9,1208.41996875,0.0021845651752596305,0.1,293.38710276413036,235.27766915634282,383,1.9,235.27766915634282,295763968,5380652,0.018516054181809318
Mon May 18 14:43:42 2020,90.9,1319.4529375,0.5000972311393527,3.5,3151.1522294172664,2785.0738605833253,388,2.1,2785.0738605833253,295825408,3776190047,0.16105249702385213
Mon May 18 14:43:49 2020,99.7,1205.8121250000004,2.8298006525886352,12.1,12136.115605034413,9999.506430118729,388,2.1,9999.506430118729,295825408,4463536598,0.14795259040060524
Mon May 18 14:43:57 2020,99.1,1206.10865625,2.9084764652785142,12.7,9504.318674108628,10069.65603401012,389,2.2,10069.65603401012,295825408,4586051159,0.13952670405073914
Mon May 18 14:44:03 2020,98.8,1199.9131249999996,2.824903330865116,12.7,10414.009416636643,9984.02800971644,389,2.2,9984.02800971644,295825408,4983376621,0.15472291495486099
Mon May 18 14:44:11 2020,98.6,1199.9489374999996,2.8875440053895813,12.9,10110.359558561766,9896.22102117652,389,2.2,9896.22102117652,295825408,4882352824,0.1619058458713683
Mon May 18 14:44:17 2020,98.7,1206.87040625,2.968978014235004,12.9,10939.42408399907,10431.958911973636,389,2.2,10431.958911973636,295825408,4448023460,0.14662498916250252
Mon May 18 14:44:25 2020,98.7,1200.47734375,2.9754619163043254,12.9,10071.509433591142,10117.464584582422,389,2.2,10117.464584582422,295825408,4503182892,0.1485189119533014
Mon May 18 14:44:31 2020,98.7,1199.9153749999996,3.0013830074133274,13.0,9915.322356658713,10079.333556845251,389,2.2,10079.333556845251,295825408,4499996412,0.1527066837231699
Mon May 18 14:44:39 2020,98.6,1199.9146562500002,2.8185409006106066,12.6,9901.516231384614,9724.145632033562,389,2.2,9724.145632033562,295825408,5093972667,0.16002215098401365
Mon May 18 14:44:45 2020,99.0,1206.0623749999995,2.9127238463932787,12.8,10471.470293474846,9921.506327843685,389,2.2,9921.506327843685,295825408,4432560592,0.1506949090858378
Mon May 18 14:44:53 2020,98.8,1209.12059375,2.945672863922788,12.8,10239.395532868277,9980.506207517006,389,2.2,9980.506207517006,295825408,4484282684,0.11453763317204264
Mon May 18 14:44:59 2020,98.6,1199.9155937499995,2.8725758017666476,12.8,9926.49034999507,10122.347791021852,389,2.2,10122.347791021852,295825408,4472385342,0.14890667668620353
Mon May 18 14:45:07 2020,98.7,1199.9160000000004,2.8279221082710113,12.7,10584.123221896782,9825.096703070694,389,2.2,9825.096703070694,295825408,5106171112,0.12614222494401933
Mon May 18 14:45:14 2020,98.7,1200.00225,2.9458216544488693,13.0,10025.666884835786,10117.757470377528,389,2.2,10117.757470377528,295825408,4613247295,0.11098951065235173
Mon May 18 14:45:21 2020,98.6,1200.81275,2.9514735675431822,12.5,10340.674986885992,9907.0472073626,389,2.2,9907.0472073626,295825408,4419707755,0.14731911215343202
Mon May 18 14:45:28 2020,98.6,1205.5262812500002,2.9340869076625866,12.7,10544.712334379345,9866.09223365196,389,2.2,9866.09223365196,295825408,4554933815,0.15061495035533956
Mon May 18 14:45:35 2020,98.8,1199.9051250000005,2.8861388633665253,12.9,9781.315264102526,9778.904669759533,387,2.2,9778.904669759533,295825408,4977822916,0.11790132234048804
Mon May 18 14:45:42 2020,98.7,1200.0135625000005,2.8684808701610685,12.6,9763.246215642626,9624.48928744458,387,2.2,9624.48928744458,295825408,4728353513,0.11860380091557494
Mon May 18 14:45:49 2020,98.5,1200.2226249999997,2.984524767579775,12.7,9722.182628355395,10173.47961378802,387,2.2,10173.47961378802,295825408,4518480774,0.12645038182123725
Mon May 18 14:45:56 2020,98.7,1208.2843437499996,2.986789573632244,12.9,10963.856787398336,9771.300082928392,387,2.2,9771.300082928392,295825408,4560797580,0.14313189890350486
Mon May 18 14:46:03 2020,98.8,1199.9143437500004,2.8556051512415657,12.7,9665.817374722124,9820.998992087714,387,2.2,9820.998992087714,295825408,4995069381,0.14066941516111325
Mon May 18 14:46:11 2020,98.7,1200.182375,2.8963258806246914,12.7,9986.854446622418,9962.464333943684,387,2.2,9962.464333943684,295825408,4601340143,0.156428794902558
Mon May 18 14:46:17 2020,98.8,1202.3016562499995,2.9576548888107435,12.9,10971.38682661828,10312.765975173239,387,2.2,10312.765975173239,295825408,4467629340,0.12797879903115664
Mon May 18 14:46:25 2020,98.7,1205.1249999999998,2.91364392515585,12.7,9919.633181536305,10109.87909630506,387,2.2,10109.87909630506,295825408,4409646469,0.1276722500569545
Mon May 18 14:46:31 2020,98.8,1199.91465625,2.9814253922080827,13.0,10282.750521094185,10183.369674688267,387,2.2,10183.369674688267,295825408,5153479692,0.1458801775278895
Mon May 18 14:46:39 2020,98.7,1200.03565625,2.8157812409177567,12.5,9517.412471341297,9724.418214133424,387,2.2,9724.418214133424,295825408,4479744155,0.1501571359731449
Mon May 18 14:46:45 2020,98.7,1200.4193125000004,2.97038409800852,13.0,10246.522338135235,10201.3586033115,383,2.2,10201.3586033115,295825408,4558724350,0.11605949084777538
Mon May 18 14:46:53 2020,98.6,1206.07184375,2.892041199811107,12.6,9810.984321609378,9751.595796660169,383,2.2,9751.595796660169,295825408,4502841148,0.1519843529923147
Mon May 18 14:46:59 2020,98.7,1199.99759375,2.8797226418172457,12.7,10100.344413957957,9800.844559140343,384,2.2,9800.844559140343,295825408,4667478977,0.11964575040741345
Mon May 18 14:47:07 2020,98.7,1200.0170625,2.9102681138376187,12.8,10059.51462274659,9925.527031366242,384,2.2,9925.527031366242,295825408,4505864858,0.09327206118507493
Mon May 18 14:47:14 2020,98.7,1204.06928125,2.887555427229806,12.5,10041.357129475038,10076.777329921008,384,2.2,10076.777329921008,295825408,4539582954,0.15150484949923634
Mon May 18 14:47:21 2020,98.8,1199.9227812499996,2.8863184996415647,13.0,9962.0724161313,10317.766791601667,384,2.2,10317.766791601667,295825408,4422796705,0.1470743441212009
Mon May 18 14:47:28 2020,98.6,1199.92365625,2.8361360784238614,12.7,9767.674235331317,9820.008769181686,384,2.2,9820.008769181686,295825408,5017501391,0.1383789941774477
Mon May 18 14:47:35 2020,98.6,1203.8604687499997,2.8530055793782854,12.5,10290.405936340765,9921.539082259267,384,2.2,9921.539082259267,295825408,4502890520,0.15238953181718118
Mon May 18 14:47:43 2020,98.7,1200.4315625000004,2.949999928119416,12.9,10020.292260321945,10462.342828462088,384,2.2,10462.342828462088,295825408,4535509868,0.14869304995448607
Mon May 18 14:47:49 2020,98.9,1200.309875,2.9238991771505267,13.0,10028.361384308686,9897.92396592782,384,2.2,9897.92396592782,295825408,4604755901,0.15243307313133042
Mon May 18 14:47:57 2020,98.7,1199.92215625,2.823854266088988,12.8,9709.202365490555,9536.35370627275,384,2.2,9536.35370627275,295825408,5050862491,0.16061339568032199
Mon May 18 14:48:03 2020,98.8,1207.7702812500004,2.8607479946368244,12.7,9997.053758387143,9984.120108449752,384,2.2,9984.120108449752,295825408,4469876797,0.1508512150309398
Mon May 18 14:48:11 2020,98.8,1200.218375,2.9301503856712037,12.8,10438.660748911967,10021.40158860114,384,2.2,10021.40158860114,295825408,4508385910,0.123881853966907
Mon May 18 14:48:17 2020,98.6,1205.09503125,2.8506789410841358,12.7,9926.36183961187,10061.67056354332,384,2.2,10061.67056354332,295825408,4734603436,0.14357134297177765
Mon May 18 14:48:25 2020,98.5,1199.91996875,2.8645349901770385,12.8,9730.97272168383,10468.851057299144,383,2.2,10468.851057299144,295825408,5050019063,0.16027050711586735
Mon May 18 14:48:31 2020,98.9,1206.82909375,2.9933036582902526,13.1,10390.852429036402,10957.8090678953,384,2.2,10957.8090678953,295825408,4461381137,0.13692441653563228
Mon May 18 14:48:39 2020,98.8,1209.27959375,2.9593464498034217,12.8,10201.390084266806,10792.900012182374,384,2.2,10792.900012182374,295825408,4554413607,0.1465726081708281
Mon May 18 14:48:45 2020,98.7,1199.9185937499994,2.829041787037171,12.8,9903.819097770336,10579.35603447433,384,2.2,10579.35603447433,295825408,5020647849,0.15966026807108422
Mon May 18 14:48:53 2020,98.9,1199.9851875,2.8252101362204836,12.7,9530.1481691687,10305.19628658975,382,2.2,10305.19628658975,295825408,4717579169,0.1453979011736247
Mon May 18 14:49:00 2020,98.8,1200.231625,2.950452851430363,12.8,10001.56854975192,10597.402093960078,382,2.2,10597.402093960078,295825408,4417222335,0.12993870470316402
Mon May 18 14:49:07 2020,98.7,1205.34390625,3.020047477258451,13.0,9852.52247171,10984.931012019655,382,2.2,10984.931012019655,295825408,4554253114,0.15561103639189228
Mon May 18 14:49:14 2020,98.9,1199.9263749999998,2.9072117898281378,13.0,10321.500250652683,10665.047156843897,382,2.2,10665.047156843897,295825408,4512653007,0.1476802937694129
