timeStamp,Power,currentCPUFrequency,userTime1Sec,percentCPU,interrupts,interruptsSoftware,numberOfProcesses,percentVirtualMemory,systemCalls,sharedMemoryUsedBytes,instructions,missRatio
Mon May 18 16:05:15 2020,105.7,1200.074969,4.472235001,16.9,9897.779347,10532.45009,385,2.4,10532.45009,304214016,8916124845,0.188028465
Mon May 18 16:05:23 2020,105.7,1200.094344,4.503037258,17.1,9752.985487,11132.47882,382,2.4,11132.47882,304214016,9025852139,0.163106129
Mon May 18 16:05:29 2020,105.6,1199.957469,4.42496905,16.9,9865.912741,10434.36954,382,2.4,10434.36954,304214016,9056335819,0.162812593
Mon May 18 16:05:37 2020,105.5,1200.133875,4.467753563,17,9622.054909,11160.25143,382,2.4,11160.25143,304214016,8900636020,0.18310951
Mon May 18 16:05:43 2020,105.6,1199.980688,4.388586433,16.7,9854.929064,10786.32601,382,2.4,10786.32601,304214016,8907049462,0.183562526
Mon May 18 16:05:51 2020,105.9,1200.020719,4.490561485,16.9,9608.905258,10999.8141,382,2.4,10999.8141,304214016,9071136063,0.183533646
Mon May 18 16:05:57 2020,105.8,1200.002625,4.393014364,16.7,9993.998399,10719.39216,381,2.4,10719.39216,304214016,8832783730,0.175763736
Mon May 18 16:06:05 2020,105.7,1199.933313,4.475423705,16.9,9720.111267,11322.80405,382,2.4,11322.80405,304214016,8939905090,0.18903929
Mon May 18 16:06:13 2020,105.8,1199.931938,4.46598775,16.8,9741.109516,10821.87495,382,2.4,10821.87495,304214016,9011032326,0.178141476
Mon May 18 16:06:20 2020,105.8,1199.943031,4.499322674,16.8,9474.652827,10595.52726,382,2.4,10595.52726,304214016,8971251107,0.160186407
Mon May 18 16:06:28 2020,105.7,1200.153,4.466779138,16.8,9715.783224,10731.22144,381,2.4,10731.22144,304214016,8895967504,0.180368792
Mon May 18 16:06:34 2020,105.6,1199.932188,4.482642407,17,9934.954603,10969.22525,381,2.4,10969.22525,304214016,9100620910,0.175785799
Mon May 18 16:06:42 2020,105.6,1199.943219,4.455465038,16.9,10600.69845,10671.89959,381,2.4,10671.89959,304214016,8976092784,0.178995352
Mon May 18 16:06:48 2020,105.6,1199.930906,4.427747069,16.8,9257.777831,10545.39207,381,2.4,10545.39207,304214016,8799996827,0.185048986
Mon May 18 16:06:56 2020,105.8,1199.945156,4.472902989,16.9,9598.231012,10333.46109,381,2.4,10333.46109,304214016,8967980339,0.175333002
Mon May 18 16:07:02 2020,105.8,1199.933594,4.528267909,17,9564.217592,10976.24167,381,2.4,10976.24167,304214016,8997240785,0.185434651
Mon May 18 16:07:10 2020,105.7,1199.921531,4.47314062,16.8,8927.807564,10485.87383,381,2.4,10485.87383,304214016,9030359667,0.175089466
Mon May 18 16:07:16 2020,105.7,1199.949188,4.469054045,16.9,8915.33584,10629.8235,381,2.4,10629.8235,304214016,8889726216,0.176405175
Mon May 18 16:07:24 2020,105.7,1199.917313,4.402533867,16.7,9246.575404,10848.47417,381,2.4,10848.47417,304214016,8859723966,0.186419129
Mon May 18 16:07:30 2020,105.7,1199.935437,4.402404751,16.8,10043.87518,10939.89918,381,2.4,10939.89918,304214016,9144353056,0.173959775
Mon May 18 16:07:38 2020,105.8,1199.950656,4.452322152,16.9,9011.011322,10863.09109,381,2.4,10863.09109,304214016,9012722125,0.17311116
Mon May 18 16:07:44 2020,105.7,1199.939688,4.532662762,17,9097.732968,11253.70386,381,2.4,11253.70386,304214016,8973632410,0.183615014
Mon May 18 16:07:51 2020,105.8,1199.9385,4.520531328,17.1,11100.82792,10941.34392,381,2.4,10941.34392,304214016,8972143158,0.184312169
Mon May 18 16:07:59 2020,105.7,1200.041,4.42851663,16.7,9608.408507,10584.2625,381,2.4,10584.2625,304214016,8981843153,0.16615768
Mon May 18 16:08:05 2020,105.7,1199.930938,4.45090832,16.8,9403.830058,10792.96008,381,2.4,10792.96008,304214016,8817344898,0.187997807
Mon May 18 16:08:13 2020,105.8,1199.9395,4.554545067,17,9751.420742,10982.50962,381,2.4,10982.50962,304214016,8942548273,0.181654457
Mon May 18 16:08:19 2020,105.8,1199.925719,4.389735856,16.8,9616.258268,10380.57587,381,2.4,10380.57587,304214016,9087291024,0.180874548
Mon May 18 16:08:27 2020,105.7,1199.926812,4.473112412,16.9,9578.958422,10821.98826,381,2.4,10821.98826,304214016,9029687975,0.187224231
Mon May 18 16:08:33 2020,105.8,1199.931906,4.494840434,16.9,9660.412403,10553.26506,381,2.4,10553.26506,304214016,8886492957,0.185738744
Mon May 18 16:08:41 2020,105.8,1200.127094,4.464432461,16.9,10317.14442,11139.10736,381,2.4,11139.10736,304214016,8880123386,0.185369617
Mon May 18 16:08:47 2020,105.7,1199.93875,4.520427062,16.9,9796.298802,10912.19726,381,2.4,10912.19726,304214016,9029194597,0.168032299
Mon May 18 16:08:55 2020,105.9,1199.919875,4.42643103,16.9,10236.92885,10799.73843,381,2.4,10799.73843,304214016,8997032583,0.175804532
Mon May 18 16:09:01 2020,105.5,1199.97275,4.46334413,16.9,9365.583766,10699.99239,381,2.4,10699.99239,304214016,8975523532,0.180419692
Mon May 18 16:09:09 2020,105.7,1200.10575,4.452034314,16.9,9383.034966,11073.87414,380,2.4,11073.87414,304214016,8858378424,0.173899376
Mon May 18 16:09:16 2020,105.6,1200.34025,4.506804149,16.9,9736.340346,10758.99012,381,2.4,10758.99012,304214016,8895211805,0.185189132
Mon May 18 16:09:23 2020,105.7,1199.940656,4.50955737,17,9714.682436,10857.94438,381,2.4,10857.94438,304214016,8976715292,0.186643433
Mon May 18 16:09:31 2020,105.7,1199.937375,4.588221483,17.1,9587.157001,10921.97762,381,2.4,10921.97762,304214016,8975874739,0.180616443
Mon May 18 16:09:37 2020,105.6,1200.060781,4.41517638,16.8,9730.689571,10602.77451,381,2.4,10602.77451,304214016,8911898018,0.18392588
Mon May 18 16:09:45 2020,105.8,1199.928906,4.517841541,17,9736.869252,10644.192,381,2.4,10644.192,304214016,8834481950,0.185260499
Mon May 18 16:09:51 2020,105.7,1199.920344,4.471440887,16.9,9540.605958,11089.08585,381,2.4,11089.08585,304214016,8898418444,0.185047615
Mon May 18 16:09:59 2020,105.7,1200.035469,4.489624607,17,9567.817108,10707.80852,382,2.4,10707.80852,304214016,8882983501,0.175454953
Mon May 18 16:10:05 2020,105.7,1199.919,4.534249228,17,9409.442486,10747.17731,383,2.4,10747.17731,304214016,8973649045,0.183996711
Mon May 18 16:10:13 2020,105.9,1200.09175,4.518670759,17,9670.818521,11230.14653,383,2.4,11230.14653,304214016,8798778173,0.183301363
Mon May 18 16:10:19 2020,106.3,1199.929531,4.4545162,16.9,9382.229167,10692.36814,383,2.4,10692.36814,304214016,8897925017,0.179446933
Mon May 18 16:10:27 2020,105.9,1199.943094,4.492126659,16.7,9810.862077,11064.77945,383,2.4,11064.77945,304214016,8976921805,0.179154939
Mon May 18 16:10:33 2020,105.7,1199.937812,4.483462475,17,10268.2226,10734.06528,383,2.4,10734.06528,304214016,8869702852,0.186444041
Mon May 18 16:10:40 2020,105.9,1199.9405,4.428393923,16.8,9707.592206,10621.56534,383,2.4,10621.56534,304214016,8905619528,0.173420648
Mon May 18 16:10:47 2020,105.7,1199.936344,4.490966062,16.9,12216.68516,10863.46727,383,2.4,10863.46727,304214016,8932554199,0.181963198
Mon May 18 16:10:54 2020,105.8,1199.992875,4.53017538,17.1,9945.534737,11300.8561,383,2.4,11300.8561,304214016,8946864617,0.188925717
Mon May 18 16:11:01 2020,105.8,1200.111469,4.462525912,16.9,9563.735138,11047.71349,383,2.4,11047.71349,304214016,8920024466,0.187272924
Mon May 18 16:11:08 2020,105.8,1200.084406,4.506476253,17,9848.99363,10878.6074,383,2.4,10878.6074,304214016,8874873376,0.185577157
Mon May 18 16:11:16 2020,105.7,1199.937188,4.401269012,16.7,9793.763228,10700.32799,383,2.4,10700.32799,304214016,8928380928,0.183618123
Mon May 18 16:11:22 2020,105.8,1199.956625,4.512906848,17,9888.581733,11087.3568,382,2.4,11087.3568,304214016,9028264042,0.18002226
Mon May 18 16:11:30 2020,105.6,1200.02675,4.464766886,16.9,9846.577619,11021.30026,382,2.4,11021.30026,304214016,8873654800,0.184582075
Mon May 18 16:11:36 2020,105.7,1200.141344,4.503555248,16.9,9966.249595,10906.56917,383,2.4,10906.56917,304214016,8804305711,0.185426266
Mon May 18 16:11:44 2020,105.8,1199.992781,4.568303391,17.1,11750.03462,11091.48234,383,2.4,11091.48234,304214016,8970379203,0.17473092
Mon May 18 16:11:50 2020,105.7,1199.922469,4.579100853,17,9800.805834,10632.69404,383,2.4,10632.69404,304214016,9061166334,0.165675842
Mon May 18 16:11:58 2020,106,1199.935844,4.443367772,16.9,9671.587066,10610.10954,383,2.4,10610.10954,304214016,8712633732,0.174831868
Mon May 18 16:12:04 2020,105.9,1199.958375,4.567827089,17.1,9509.266101,10906.09756,383,2.4,10906.09756,304214016,8880641163,0.186365411
Mon May 18 16:12:12 2020,105.9,1199.967469,4.45583037,16.8,9549.515909,10910.501,383,2.4,10910.501,304214016,8851585216,0.18044453
Mon May 18 16:12:18 2020,105.7,1199.919781,4.384184318,16.6,8881.042173,10343.38685,384,2.4,10343.38685,304214016,8981027759,0.185583454
Mon May 18 16:12:26 2020,105.9,1199.955469,4.456974312,16.8,9415.290922,10930.26729,384,2.4,10930.26729,304214016,8898692636,0.187742235
Mon May 18 16:12:34 2020,105.7,1199.942344,4.491870181,17,9863.114468,10972.28018,384,2.4,10972.28018,304214016,8979700586,0.169095945
Mon May 18 16:12:40 2020,105.7,1199.983563,4.447990469,16.9,9516.65605,10613.21831,384,2.4,10613.21831,304214016,8983992732,0.170544838
Mon May 18 16:12:48 2020,105.6,1199.942563,4.507655829,17,10300.05645,10798.43179,384,2.4,10798.43179,304214016,8816047427,0.18228787
Mon May 18 16:12:54 2020,105.8,1199.993813,4.464185238,16.9,11815.9969,10753.15809,384,2.4,10753.15809,304214016,8975818065,0.182618143
Mon May 18 16:13:02 2020,105.8,1199.92775,4.484776764,16.9,9464.994095,10935.36275,384,2.4,10935.36275,304214016,8854411651,0.185046795
Mon May 18 16:13:08 2020,105.7,1199.990031,4.459715436,16.9,9392.76935,10576.33448,384,2.4,10576.33448,304214016,8893738680,0.181066451
Mon May 18 16:13:16 2020,105.8,1199.9245,4.480217963,16.9,9507.343809,11015.26737,384,2.4,11015.26737,304214016,8937397143,0.180894527
Mon May 18 16:13:22 2020,105.9,1199.953469,4.526443246,17.1,9495.273206,10805.19183,384,2.4,10805.19183,304214016,9007108342,0.179431984
Mon May 18 16:13:30 2020,105.7,1199.933406,4.435484087,16.9,11549.95766,10689.31999,384,2.4,10689.31999,304214016,8996312802,0.180830844
Mon May 18 16:13:36 2020,105.7,1199.946344,4.465868164,17,12233.54674,10478.489,384,2.4,10478.489,304214016,8907789005,0.177238929
Mon May 18 16:13:44 2020,105.7,1199.96425,4.416028297,16.8,9681.679606,10654.85803,384,2.4,10654.85803,304214016,8992169160,0.151465459
Mon May 18 16:13:51 2020,105.7,1199.94025,4.467702362,17,10954.37643,10674.67499,384,2.4,10674.67499,304214016,8938993901,0.184044428
Mon May 18 16:13:58 2020,106.1,1199.934156,4.363675159,16.8,9664.578545,10470.19693,384,2.4,10470.19693,304214016,9027603557,0.184289966
Mon May 18 16:14:06 2020,106,1199.927094,4.49027251,16.8,9753.302098,11062.02384,384,2.4,11062.02384,304214016,8828341341,0.186046397
Mon May 18 16:14:12 2020,105.8,1200.111531,4.547238577,17,9616.259084,10897.15593,384,2.4,10897.15593,304214016,8939599527,0.178011797
Mon May 18 16:14:20 2020,105.7,1200.1085,4.447093523,16.8,9681.049235,10833.29135,384,2.4,10833.29135,304214016,8961829149,0.170577
Mon May 18 16:14:26 2020,105.8,1199.942219,4.53877911,17,9824.105357,10898.97575,384,2.4,10898.97575,304214016,8962926650,0.174771162
Mon May 18 16:14:34 2020,105.6,1200.000531,4.499477156,17,9945.173171,10696.40272,384,2.4,10696.40272,304214016,9063082011,0.170078312
Mon May 18 16:14:40 2020,105.6,1200.115781,4.411288553,16.9,9844.996447,10447.3655,383,2.4,10447.3655,304214016,8879706851,0.187275176
Mon May 18 16:14:48 2020,105.7,1199.930969,4.387095202,16.7,11721.32196,10779.74524,383,2.4,10779.74524,304214016,8921030738,0.187393007
Mon May 18 16:14:54 2020,105.8,1199.962031,4.553349273,17,12331.47682,11159.2083,384,2.4,11159.2083,304214016,8932218305,0.184665113
Mon May 18 16:15:02 2020,105.8,1199.933,4.431036582,16.8,9591.299291,10697.53173,384,2.4,10697.53173,304214016,9049419247,0.185465375
Mon May 18 16:15:08 2020,105.8,1199.928375,4.461373963,16.9,9551.764422,10648.16295,382,2.4,10648.16295,304214016,8908569717,0.172249484
Mon May 18 16:15:16 2020,105.7,1199.914469,4.468906414,16.8,9656.638128,10853.00722,382,2.4,10853.00722,304214016,8957249340,0.167790413
Mon May 18 16:15:23 2020,105.9,1200.056406,4.460754114,16.8,9576.15693,11052.77726,382,2.4,11052.77726,304214016,8913125008,0.185095963
Mon May 18 16:15:30 2020,105.8,1199.926937,4.506034438,17,9839.667737,10987.69086,382,2.4,10987.69086,304214016,8962340086,0.185418179
Mon May 18 16:15:38 2020,105.8,1199.937844,4.460946539,16.9,10243.13683,10507.88782,382,2.4,10507.88782,304214016,8991268003,0.183560714
Mon May 18 16:15:44 2020,105.8,1200.026219,4.499007981,16.9,9827.215066,11116.74241,382,2.4,11116.74241,304214016,8872077274,0.185854583
Mon May 18 16:15:52 2020,105.8,1200.026781,4.500095506,16.9,9096.236215,11383.69483,382,2.4,11383.69483,304214016,8980310822,0.177990462
Mon May 18 16:15:58 2020,105.9,1199.932844,4.458642642,17,9584.877825,10717.15855,382,2.4,10717.15855,304214016,8904745469,0.177188557
Mon May 18 16:16:06 2020,105.8,1199.959125,4.526349124,17,9735.876649,11001.88769,382,2.4,11001.88769,304214016,8999268844,0.170551334
Mon May 18 16:16:12 2020,105.8,1200.026625,4.489067287,17,9642.761073,10904.11038,382,2.4,10904.11038,304214016,8935499195,0.176021519
Mon May 18 16:16:20 2020,105.7,1199.937594,4.38906757,16.8,9464.419197,10582.09203,382,2.4,10582.09203,304214016,9095955430,0.165831597
Mon May 18 16:16:26 2020,105.7,1199.912813,4.445924959,17.1,9746.212149,11009.24906,382,2.4,11009.24906,304214016,8986637394,0.183450486
Mon May 18 16:16:34 2020,105.7,1200.060344,4.455985039,16.8,9507.357129,10852.22508,382,2.4,10852.22508,304214016,8950720803,0.181185755
Mon May 18 16:16:40 2020,105.8,1199.918125,4.435135119,16.9,9760.550417,10757.96784,382,2.4,10757.96784,304214016,8878028858,0.187749687
Mon May 18 16:16:48 2020,105.8,1199.941469,4.420828448,16.7,9703.592954,10755.19797,381,2.4,10755.19797,304214016,8833061202,0.184130342
Mon May 18 16:16:54 2020,105.8,1200.067094,4.527306907,17,10202.42185,10773.37042,381,2.4,10773.37042,304214016,8964345993,0.181349129
Mon May 18 16:17:02 2020,105.8,1200.268063,4.554712316,17.1,9867.228343,11084.26899,381,2.4,11084.26899,304214016,8888028672,0.186176642
Mon May 18 16:17:10 2020,105.8,1200.115375,4.392786608,16.8,9589.964288,10764.65047,382,2.4,10764.65047,304214016,8901578453,0.1814026
Mon May 18 16:17:16 2020,105.9,1199.935187,4.493489893,17,9742.802236,10780.44939,382,2.4,10780.44939,304214016,9122930418,0.157660267
Mon May 18 16:17:24 2020,105.8,1199.927,4.465757116,17,9556.791997,10615.00957,381,2.4,10615.00957,304214016,9058477424,0.166038127
Mon May 18 16:17:30 2020,105.8,1199.93375,4.463272989,16.9,9611.001252,10952.58564,381,2.4,10952.58564,304214016,8992637959,0.17917702
Mon May 18 16:17:38 2020,105.9,1199.95425,4.40787435,16.9,10115.51572,10537.65307,381,2.4,10537.65307,304214016,8937855022,0.188271999
Mon May 18 16:17:44 2020,106,1199.941125,4.444146432,17,9789.274113,10821.32296,381,2.4,10821.32296,304214016,8867661929,0.181988383
Mon May 18 16:17:52 2020,105.9,1200.231625,4.477842761,16.9,9863.647622,10764.96391,381,2.4,10764.96391,304214016,8899724859,0.16810965
Mon May 18 16:17:58 2020,105.8,1199.9945,4.517118702,17,9303.606868,10989.40167,381,2.4,10989.40167,304214016,9079951256,0.178808084
Mon May 18 16:18:06 2020,105.7,1199.91525,4.536427441,17,13077.555,11178.09391,382,2.4,11178.09391,304214016,8995171617,0.180826962
Mon May 18 16:18:12 2020,105.8,1199.9815,4.525185898,17.1,9691.293919,10751.91172,382,2.4,10751.91172,304214016,9002334986,0.177797246
Mon May 18 16:18:19 2020,105.9,1199.958219,4.554781969,17.1,10385.29256,11280.87873,382,2.4,11280.87873,304214016,8954032780,0.164240075
Mon May 18 16:18:27 2020,105.9,1199.973625,4.474098091,16.9,10679.93743,10793.58239,382,2.4,10793.58239,304214016,9114205101,0.179998437
Mon May 18 16:18:33 2020,105.8,1199.935563,4.361987693,16.9,11904.61874,10487.35537,382,2.4,10487.35537,304214016,8903135387,0.186079063
Mon May 18 16:18:41 2020,105.8,1200.348406,4.434958808,16.8,9864.531519,10817.09439,382,2.4,10817.09439,304214016,8939840644,0.177328102
Mon May 18 16:18:47 2020,105.8,1199.91675,4.491806563,16.9,9797.574951,10750.52191,382,2.4,10750.52191,304214016,8845706652,0.183862632
Mon May 18 16:18:55 2020,106,1199.926625,4.454075631,16.9,9948.749464,10858.37706,382,2.4,10858.37706,304214016,8926213841,0.186940717
Mon May 18 16:19:01 2020,106.3,1200.007531,4.550027232,17.1,9842.795575,10812.92872,382,2.4,10812.92872,304214016,8849788857,0.186481791
Mon May 18 16:19:09 2020,106.1,1199.939625,4.404263772,16.7,9445.256201,10839.61136,382,2.4,10839.61136,304214016,8844035060,0.17927108
Mon May 18 16:19:15 2020,105.8,1199.926188,4.446712871,17,11375.34226,10920.9099,382,2.4,10920.9099,304214016,8897658125,0.185752753
Mon May 18 16:19:23 2020,105.9,1199.998813,4.451999934,16.8,9476.887314,10660.55539,382,2.4,10660.55539,304214016,8763710927,0.185251997
Mon May 18 16:19:31 2020,105.9,1199.954875,4.461434723,16.8,9765.208301,10587.21115,382,2.4,10587.21115,304214016,9028063606,0.187317886
Mon May 18 16:19:37 2020,105.9,1199.992031,4.532298156,17.2,9884.309201,11041.80864,382,2.4,11041.80864,304214016,8930444876,0.18750127
Mon May 18 16:19:45 2020,105.8,1199.937719,4.465206978,16.8,9636.326508,10798.82625,382,2.4,10798.82625,304214016,8901766208,0.178355996
Mon May 18 16:19:51 2020,105.8,1199.909063,4.505918005,17,9742.135622,10979.18712,382,2.4,10979.18712,304214016,9041602824,0.179639978
Mon May 18 16:19:59 2020,106.1,1199.988281,4.497615295,16.9,9710.686904,10994.13085,382,2.4,10994.13085,304214016,8937470337,0.186222299
Mon May 18 16:20:05 2020,106.1,1199.976,4.628709351,17.3,10152.03951,11310.31266,383,2.4,11310.31266,304214016,9071384411,0.172684123
Mon May 18 16:20:13 2020,106,1199.998219,4.515161655,16.9,9698.273157,11045.29041,383,2.4,11045.29041,304214016,9008517149,0.182281681
Mon May 18 16:20:19 2020,105.8,1199.926063,4.49457134,17,9783.183616,10833.00257,383,2.4,10833.00257,304214016,9017210533,0.174086765
Mon May 18 16:20:27 2020,105.9,1200.034469,4.492778733,17.1,11336.32995,10797.55521,384,2.4,10797.55521,304214016,8920437810,0.186262321
Mon May 18 16:20:33 2020,105.7,1199.948031,4.532920003,17,9795.220088,10923.1996,384,2.4,10923.1996,304214016,8905216721,0.181230517
Mon May 18 16:20:41 2020,105.9,1199.9695,4.495275145,16.9,9994.85184,10837.89431,384,2.4,10837.89431,304214016,8990078747,0.181673314
Mon May 18 16:20:47 2020,105.8,1199.927937,4.438981083,17,10026.23114,10699.08261,384,2.4,10699.08261,304214016,8952931902,0.187044746
Mon May 18 16:20:55 2020,105.9,1199.917656,4.423863852,16.8,10959.32088,11073.63538,384,2.4,11073.63538,304214016,8842161144,0.186086618
Mon May 18 16:21:03 2020,105.8,1199.921875,4.525427075,17,9321.804432,11151.57286,384,2.4,11151.57286,304214016,8949110876,0.183085675
Mon May 18 16:21:09 2020,105.9,1199.946437,4.378668858,16.8,9354.508497,10518.43352,384,2.4,10518.43352,304214016,8948594260,0.180836611
Mon May 18 16:21:17 2020,105.8,1200.087344,4.453375176,16.8,9880.341622,11056.99673,384,2.4,11056.99673,304214016,8952442859,0.178216413
Mon May 18 16:21:23 2020,105.8,1199.966219,4.529077842,17,13635.90029,10832.51948,384,2.4,10832.51948,304214016,9020814621,0.176654857
Mon May 18 16:21:31 2020,106,1199.989938,4.498640768,17,9635.303048,10906.34758,384,2.4,10906.34758,304214016,9008531224,0.189630308
Mon May 18 16:21:37 2020,105.8,1200.147344,4.399200241,16.7,12334.35319,10421.19231,384,2.4,10421.19231,304214016,8877147777,0.186937533
Mon May 18 16:21:45 2020,105.7,1199.935625,4.438505004,17,12084.522,10890.32302,383,2.4,10890.32302,304214016,8946895509,0.179440531
Mon May 18 16:21:51 2020,105.7,1199.931813,4.506860346,16.9,9776.588182,10579.87105,383,2.4,10579.87105,304214016,8914436671,0.185985597
